row_id,task,module,block,hook,spatial_region,imagined_timestep,task_variable,linear_score,nonlinear_gain,best_coordinate_frame,geometry,cross_trajectory_stability,regime_dependence,causal_patch_effect,specificity,manifold_distance,recommended_operator,field_status,sources
reach-wall/encoder/block-7/spatial-mean/goal_xz_direction,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,goal_xz_direction,"{""metric"": ""r2"", ""score"": 0.27787267034495544, ""time_baseline"": null, ""delta_vs_time"": null}",,,,,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""pending_measurement"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.goal_xz_direction.rows.layer=7""}]"
reach-wall/encoder/block-7/spatial-mean/hand_to_goal_segment_intersects_wall,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,hand_to_goal_segment_intersects_wall,"{""metric"": ""auroc"", ""score"": 0.9881080278059093, ""time_baseline"": 0.9019247457737662, ""delta_vs_time"": 0.0861832820321431}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[157]""}]"
reach-wall/encoder/block-7/spatial-mean/hand_x,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,hand_x,"{""metric"": ""r2"", ""score"": 0.7925174526326937, ""time_baseline"": 0.058067306134002794, ""delta_vs_time"": 0.7344501464986909}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[149]""}]"
reach-wall/encoder/block-7/spatial-mean/hand_y,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,hand_y,"{""metric"": ""r2"", ""score"": 0.9894325703884421, ""time_baseline"": 0.9772521653309317, ""delta_vs_time"": 0.01218040505751039}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[150]""}]"
reach-wall/encoder/block-7/spatial-mean/hand_z,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,hand_z,"{""metric"": ""r2"", ""score"": 0.9883415560834266, ""time_baseline"": 0.00804356141242546, ""delta_vs_time"": 0.9802979946710011}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[151]""}]"
reach-wall/encoder/block-7/spatial-mean/height_above_wall_top,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,height_above_wall_top,"{""metric"": ""r2"", ""score"": 0.9883415553358974, ""time_baseline"": 0.008043558955029284, ""delta_vs_time"": 0.9802979963808681}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[156]""}]"
reach-wall/encoder/block-7/spatial-mean/realized_dx,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,realized_dx,"{""metric"": ""r2"", ""score"": 0.0154510930217997, ""time_baseline"": 0.005340828654275098, ""delta_vs_time"": 0.010110264367524602}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[163]""}]"
reach-wall/encoder/block-7/spatial-mean/realized_dy,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,realized_dy,"{""metric"": ""r2"", ""score"": 0.8554922688629026, ""time_baseline"": 0.7938417819030151, ""delta_vs_time"": 0.06165048695988751}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[164]""}]"
reach-wall/encoder/block-7/spatial-mean/realized_dz,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,realized_dz,"{""metric"": ""r2"", ""score"": 0.1421628284313179, ""time_baseline"": 0.07117442644816807, ""delta_vs_time"": 0.07098840198314982}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[165]""}]"
reach-wall/encoder/block-7/spatial-mean/realized_hand_delta_magnitude,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,realized_hand_delta_magnitude,"{""metric"": ""r2"", ""score"": 0.7141861432668719, ""time_baseline"": 0.6130267917023396, ""delta_vs_time"": 0.10115935156453226}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[166]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.motion_magnitude.rows.layer=7""}]"
reach-wall/encoder/block-7/spatial-mean/realized_xz_direction,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,realized_xz_direction,"{""metric"": ""r2"", ""score"": 0.02704262945489429, ""time_baseline"": null, ""delta_vs_time"": null}",,,,,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""pending_measurement"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.realized_xz_direction.rows.layer=7""}]"
reach-wall/encoder/block-7/spatial-mean/reward_sum,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,reward_sum,"{""metric"": ""r2"", ""score"": 0.9517173328824813, ""time_baseline"": 0.9142972039613033, ""delta_vs_time"": 0.037420128921177964}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[167]""}]"
reach-wall/encoder/block-7/spatial-mean/wall_signed_distance,reach-wall,encoder,7,block_residual_output,mean_of_256_spatial_tokens,,wall_signed_distance,"{""metric"": ""r2"", ""score"": 0.9614824353053211, ""time_baseline"": 0.14228076564542247, ""delta_vs_time"": 0.8192016696598986}",,,"{""participation_ratio"": 6.098359312949947, ""top10_variance_fraction"": 0.7219686471610663, ""adjacent_timestep_cosine_mean"": 0.9981499090080679}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[155]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.wall_signed_distance.rows.layer=7""}]"
reach-wall/encoder/block-8/spatial-mean/action_chunk_frobenius_magnitude,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,action_chunk_frobenius_magnitude,"{""metric"": ""r2"", ""score"": 0.49499079341009744, ""time_baseline"": 0.4725658231754639, ""delta_vs_time"": 0.022424970234633523}","{""knn_score"": 0.48917155949856306, ""linear_score"": 0.49499079341009744, ""nonlinear_gain"": -0.005819233911534383}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[183]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[57]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.action_translation_magnitude""}]"
reach-wall/encoder/block-8/spatial-mean/action_dx,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,action_dx,"{""metric"": ""r2"", ""score"": -0.023701490480319443, ""time_baseline"": 0.0033910809446688894, ""delta_vs_time"": -0.027092571424988332}","{""knn_score"": 0.007781112571337401, ""linear_score"": -0.023701490480319443, ""nonlinear_gain"": 0.03148260305165684}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[180]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[54]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.action_dx""}]"
reach-wall/encoder/block-8/spatial-mean/action_dy,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,action_dy,"{""metric"": ""r2"", ""score"": 0.6161658794095116, ""time_baseline"": 0.6287213192564175, ""delta_vs_time"": -0.01255543984690588}","{""knn_score"": 0.6251547243111958, ""linear_score"": 0.6161658794095116, ""nonlinear_gain"": 0.008988844901684168}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[181]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[55]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.action_dy""}]"
reach-wall/encoder/block-8/spatial-mean/action_dz,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,action_dz,"{""metric"": ""r2"", ""score"": 0.024973809200894204, ""time_baseline"": 0.02788791500905774, ""delta_vs_time"": -0.0029141058081635363}","{""knn_score"": 0.08039498107903953, ""linear_score"": 0.024973809200894204, ""nonlinear_gain"": 0.055421171878145326}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[182]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[56]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.action_dz""}]"
reach-wall/encoder/block-8/spatial-mean/cumulative_progress,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,cumulative_progress,"{""metric"": ""r2"", ""score"": 0.941886622671271, ""time_baseline"": 0.9222151817810877, ""delta_vs_time"": 0.019671440890183245}","{""knn_score"": 0.8941650851737217, ""linear_score"": 0.941886622671271, ""nonlinear_gain"": -0.04772153749754926}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[169]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.progress.rows.layer=8""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[43]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.progress""}]"
reach-wall/encoder/block-8/spatial-mean/expert_detour_gate,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,expert_detour_gate,"{""metric"": ""auroc"", ""score"": 0.9985941002241434, ""time_baseline"": 0.978149765850144, ""delta_vs_time"": 0.020444334373999395}","{""knn_score"": 0.9974471161543388, ""linear_score"": 0.9985941002241434, ""nonlinear_gain"": -0.001146984069804624}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[179]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[53]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.expert_detour_gate""}]"
reach-wall/encoder/block-8/spatial-mean/goal_distance,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,goal_distance,"{""metric"": ""r2"", ""score"": 0.9309787684685733, ""time_baseline"": 0.908897827090231, ""delta_vs_time"": 0.022080941378342267}","{""knn_score"": 0.8812050889494267, ""linear_score"": 0.9309787684685733, ""nonlinear_gain"": -0.049773679519146574}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[168]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[42]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.goal_distance""}]"
reach-wall/encoder/block-8/spatial-mean/goal_vector_x,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_x,"{""metric"": ""r2"", ""score"": 0.06621677732721154, ""time_baseline"": 0.08054582471970773, ""delta_vs_time"": -0.014329047392496186}","{""knn_score"": 0.11133049624080715, ""linear_score"": 0.06621677732721154, ""nonlinear_gain"": 0.04511371891359561}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[173]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[47]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.goal_vector_x""}]"
reach-wall/encoder/block-8/spatial-mean/goal_vector_y,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_y,"{""metric"": ""r2"", ""score"": 0.9601213864011354, ""time_baseline"": 0.9568517433439947, ""delta_vs_time"": 0.0032696430571407253}","{""knn_score"": 0.9123757363292013, ""linear_score"": 0.9601213864011354, ""nonlinear_gain"": -0.0477456500719341}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[174]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[48]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.goal_vector_y""}]"
reach-wall/encoder/block-8/spatial-mean/goal_vector_z,reach-wall,encoder,8,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_z,"{""metric"": ""r2"", ""score"": 0.40051892711441983, ""time_baseline"": 0.044334510544640326, ""delta_vs_time"": 0.3561844165697795}","{""knn_score"": 0.3802787740938687, ""linear_score"": 0.40051892711441983, ""nonlinear_gain"": -0.020240153020551155}",,"{""participation_ratio"": 6.38294246358392, ""top10_variance_fraction"": 0.7215729863808529, ""adjacent_timestep_cosine_mean"": 0.9982742650706785}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_activation_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[175]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[49]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block8.goal_vector_z""}]"
